Recency,Frequency,Monetary,InterpurchaseTime,ImpulseScore,Cluster_K4,Cluster_K5,PCA1,PCA2
1,1.9459101490553132,7.38753595674179,0.8791655992352261,0.9777777777777777,2,2,1.37770285192021,0.46087809110785344
74,1.0986122886681098,5.989963420981715,2.546315277916644,0.96,1,1,0.34295017918495563,-1.0235035215161066
1,3.4657359027997265,9.922077680345927,0.4054651081081644,0.9644886363636364,2,2,3.6605459720690265,1.299062338763697
4,1.9459101490553132,7.236108934642959,1.7338368214953503,0.935064935064935,1,1,1.6439326499546931,-0.3107116824241868
2,3.4339872044851463,9.6997684933085,0.7833268224768166,0.9470198675496688,2,2,3.6810737560430877,0.9318349228067914
264,0.6931471805599453,5.700811398711247,0.0,1.0,0,4,-2.059344387577696,0.4963357089096887
53,1.0986122886681098,7.551060742684866,0.7817005779013904,0.9629629629629629,1,1,0.4401579662812905,0.3761810164170589
24,0.6931471805599453,5.2225156531317545,0.0,1.0,0,0,-1.1613471165961131,0.5573345433308309
10,1.9459101490553132,7.814128999448025,1.3969214536941768,0.9572649572649573,2,2,1.7426013999159193,0.12274473321160048
44,0.6931471805599453,5.482345799133678,0.0,1.0,0,0,-1.135416483113603,0.5969337346372923
17,2.0794415416798357,7.953153130804097,1.3295990174433454,0.952755905511811,2,2,1.8620846433969527,0.17220889692127703
7,2.0794415416798357,8.655294625475447,0.707084688403727,0.9859649122807017,2,2,1.975506964565267,0.870825595911938
30,2.772588722239781,8.356777930009267,0.8472978603872036,0.9563492063492064,2,2,2.3894613905418765,0.603703800635075
358,1.0986122886681098,5.674696893761104,0.44183275227903923,0.9444444444444444,0,4,-1.975465691308545,-0.10241027703859634
127,1.6094379124341003,6.6092683773641365,1.8101086078962514,0.9333333333333333,1,1,0.5246600014296702,-0.5986631371030886
137,0.6931471805599453,5.305640486927818,0.0,1.0,0,0,-1.6492341311649776,0.4997553568977398
142,0.6931471805599453,5.649396684129609,0.0,1.0,0,0,-1.515040790354638,0.5662868691114029
132,1.0986122886681098,6.641625935491769,0.7640989165322297,0.9705882352941176,0,0,-0.3518216883625679,0.19075885625021155
38,2.1972245773362196,7.734869382309582,1.3437347467010947,0.9473684210526315,2,2,1.7722140094955883,0.08539832439082734
236,0.6931471805599453,5.828798547972468,0.0,1.0,0,4,-1.8703892140746914,0.5407847274738475
261,0.6931471805599453,5.049535443053812,0.0,1.0,0,4,-2.3437139309873283,0.3660204841195565
17,1.6094379124341003,7.838201349644471,1.0526549875829818,0.9787234042553191,2,2,1.2892694475751427,0.4186509393694357
253,0.6931471805599453,6.037751581059295,0.0,1.0,0,4,-1.8538004543933662,0.5720262948443846
30,1.6094379124341003,7.509537985193698,1.218928895479586,0.958904109589041,1,2,1.1470352806493607,0.13789819703848225
35,1.3862943611198906,6.684286674843982,1.0672617587840336,0.9629629629629629,1,1,0.49118787248354856,0.0627830608316231
169,1.0986122886681098,6.786931374567216,1.213923135179104,0.9666666666666667,1,1,-0.2748275776057738,-0.09351397870238273
3,2.302585092994046,7.5090722177237925,1.3564413979702095,0.9215686274509803,2,2,1.9297032989668685,-0.07549367337094698
4,2.8903717578961645,9.23069578763319,0.6636939136464499,0.9736147757255936,2,2,2.936877966128612,1.0091079628949442
185,1.0986122886681098,5.0330488889331555,3.657130755799356,0.75,1,1,-0.14669171876941609,-3.0792500570369596
188,1.0986122886681098,5.591285443429055,1.6153030318864985,0.9705882352941176,1,1,-0.7485085319238638,-0.5673713690155323
170,0.6931471805599453,4.483002552013883,0.0,1.0,0,4,-2.1796641901572973,0.31090868925713777
11,1.0986122886681098,5.956096403270191,2.6160678113905598,0.9545454545454546,1,1,0.6493425280534515,-1.059718099314789
45,0.6931471805599453,6.095847084701119,0.0,1.0,0,0,-0.859041465046008,0.7208938291283704
321,0.6931471805599453,5.0369526024136295,0.0,1.0,0,4,-2.6287509577078105,0.3239260810938045
23,2.4849066497880004,8.640647227620185,0.6890403986072919,0.9672131147540983,2,2,2.238618079334993,0.797438648846703
232,0.6931471805599453,4.9441393028078915,0.0,1.0,0,4,-2.257011243677616,0.36372188020420965
38,2.772588722239781,8.593605934116098,0.5684723188656405,0.9523809523809523,2,2,2.3479493694835574,0.7916336872009485
26,1.6094379124341003,7.053577084113974,2.0898043287153825,0.9375,1,1,1.311395686002239,-0.5864065295872242
96,1.6094379124341003,7.658718434918827,1.2180327898942347,0.9734513274336283,1,2,0.90676858343769,0.20320603546026542
173,1.6094379124341003,7.092074838438765,2.03688192726104,0.5,1,1,0.6545952436109076,-2.9885709467927435
71,1.3862943611198906,6.9411900550683745,0.9998774479824207,0.9487179487179487,1,1,0.41500262311197106,0.0551060476187776
16,2.4849066497880004,8.143250005910986,0.8253688153024045,0.9476439790575916,2,2,2.100023576034566,0.5147986663562057
15,0.6931471805599453,6.967202737625557,0.0,1.0,0,0,-0.3202586969645173,0.9176594879109726
4,1.3862943611198906,7.964506839388399,0.4054651081081644,0.9878048780487805,2,2,0.9518304236814,0.8712582335963592
3,2.6390573296152584,8.575363981519251,0.902369393355547,0.9447004608294931,2,2,2.523068356107496,0.5607747968243734
79,1.6094379124341003,7.123761419471479,0.940243972896648,0.9696969696969697,1,1,0.6284900324978171,0.2513671850666839
373,0.6931471805599453,5.7202134111139475,0.0,1.0,0,4,-2.5578030208339144,0.4284485547461544
39,1.0986122886681098,6.541304131886272,2.018816919863401,0.9705882352941176,1,1,0.5437957312296384,-0.5169673180298687
54,1.3862943611198906,6.553406199550886,1.6604930832343845,0.9523809523809523,1,1,0.5840670601929582,-0.3869889381963163
2,2.995732273553991,9.481208376934894,0.41557349742892546,0.9753265602322206,2,2,3.051241265038156,1.2262876837968417
9,1.0986122886681098,5.824494549818464,1.7086928705294415,0.9565217391304348,1,1,0.2303509675368757,-0.5331516201932182
9,1.0986122886681098,5.131317825851867,1.8632184332102,0.8888888888888888,1,1,-0.019697396208262347,-1.1286176710485871
19,1.6094379124341003,7.539053651215015,1.316184794932864,0.9791666666666666,1,2,1.2497392271046543,0.20170724776992677
12,2.0794415416798357,7.803398306583128,2.202379227924884,0.8604651162790697,2,2,2.1771989279289494,-0.8702770425873374
113,1.0986122886681098,5.875239671888878,2.8119811239504418,0.9285714285714286,1,1,0.21882336746247408,-1.3994527032969308
4,1.9459101490553132,7.743009476166912,1.2904243231316785,0.9626865671641791,2,2,1.6943864904190498,0.20485019939390284
240,0.6931471805599453,4.711779921046349,0.0,1.0,0,4,-2.4006856747763092,0.3112514696475578
113,0.6931471805599453,4.282206299391671,0.0,0.0,3,3,-1.934928331060696,-5.051611808391337
178,1.0986122886681098,6.515482764659955,1.192138346678933,0.9705882352941176,1,1,-0.4501745643185982,-0.12056864017593119
5,2.302585092994046,7.494747183701588,0.5889434030299427,0.9583333333333334,2,2,1.6000411542095363,0.5752423171748247
1,1.791759469228055,7.475690648737149,1.349515109616594,0.9555555555555556,2,2,1.4771978342402632,0.06770026257520023
1,3.4339872044851463,8.58565338772362,0.3913835672283368,0.9648173207036536,2,2,3.0152041136458383,1.0354226863344442
19,2.1972245773362196,8.14835890712986,0.44131123988130017,0.9878345498783455,2,2,1.681301589580033,0.9372146268672622
17,1.3862943611198906,6.728616651290672,0.9620367536623589,0.9893617021276596,1,1,0.5507299765750846,0.2879108082204316
22,1.0986122886681098,5.665006995704794,2.7488721956224653,0.9583333333333334,1,1,0.5183739454066112,-1.185033051730712
33,0.6931471805599453,6.570574791610563,0.0,1.0,0,0,-0.5857259661202993,0.8252318446195427
263,0.6931471805599453,2.772588722239781,0.0,0.0,3,3,-3.3246291831500034,-5.45710306703576
51,1.0986122886681098,6.7090848039668485,1.1512560221535317,0.9864864864864865,1,1,0.2119277234367902,0.11204309147200657
159,1.3862943611198906,5.921256652064486,1.0116009116784799,0.9642857142857143,1,1,-0.45816253063158535,-0.13362299834654554
15,0.6931471805599453,5.6065370902173655,0.0,1.0,0,0,-0.943545544776683,0.6412706841539751
8,1.3862943611198906,7.72937482685066,0.9201295081813208,0.9807692307692307,2,2,1.034666344798269,0.4760777725686346
13,2.3978952727983707,8.293794607584,0.6833910056145807,0.970873786407767,2,2,2.048560530863705,0.750154081524992
199,1.791759469228055,7.042522158078838,1.168205580467305,0.918918918918919,1,1,0.28628078369671545,-0.2389326712426209
57,1.0986122886681098,5.508618809848949,1.7948991892327228,0.9811320754716981,1,1,-0.10456910461997528,-0.5484868079508999
11,1.0986122886681098,5.213684975707333,0.0,1.0,0,0,-0.7546128050686238,0.5939696089714631
97,1.6094379124341003,7.111846481470871,0.8482190949065245,0.9806451612903225,1,1,0.5011588412820965,0.35066699798902556
255,0.6931471805599453,4.050044303325521,0.0,1.0,0,4,-2.7736284701467553,0.16695005428700838
25,1.3862943611198906,6.502580128832101,0.32455846949536393,0.9896373056994818,1,0,0.15148008264821008,0.6185558413974396
21,1.3862943611198906,6.491588107540731,0.913818542728766,0.9753086419753086,1,1,0.4049893464110938,0.19058296353227577
159,1.0986122886681098,5.24185282956691,2.2464956263430023,0.9090909090909091,1,1,-0.5132978291371553,-1.3254264985202244
72,1.0986122886681098,5.650627799851681,1.2951421914642294,0.9848484848484849,1,1,-0.3122179390157521,-0.21142606324918067
53,0.6931471805599453,4.889897898613436,0.0,1.0,0,0,-1.4486929966589905,0.4706604178813762
85,1.0986122886681098,5.6338606003511575,1.4477471403335542,0.9859154929577465,1,1,-0.3186134866531113,-0.3087325787291897
153,1.6094379124341003,7.531654198303087,0.9647227939806734,0.9774436090225563,1,1,0.4802698850981688,0.3123684913806729
74,1.0986122886681098,5.6791481936978405,2.9618307218783095,0.6666666666666666,1,1,0.3899812749074613,-2.9066174976736026
281,0.6931471805599453,5.424509391785796,0.0,1.0,0,4,-2.265038805876453,0.4290085645018999
27,2.70805020110221,7.584036017432181,1.0120817965158306,0.9470899470899471,2,2,2.061167607154166,0.2960201599736517
30,0.6931471805599453,4.673762977453703,0.0,1.0,0,0,-1.440644285094214,0.441913858553828
25,0.6931471805599453,5.78086696496229,0.0,1.0,0,0,-0.9102349199665957,0.6700921537308263
180,1.0986122886681098,5.861896717749893,1.0608719606852626,0.9777777777777777,0,4,-0.8126076297053274,-0.1377964719306382
40,1.6094379124341003,6.5495076704830835,1.619266001370363,0.9629629629629629,1,1,0.8227423288231,-0.2808104418984439
22,1.3862943611198906,6.6611255745126075,0.8979415932059586,0.990909090909091,1,1,0.47044471898814283,0.3174421868884857
22,2.3978952727983707,8.025166423362391,0.6005360577247855,0.9828009828009828,2,2,1.8491742515795115,0.8030146088450325
37,2.302585092994046,7.090085169074703,1.3466852230248447,0.9320388349514563,2,2,1.5748179748261515,-0.12107267259376546
82,1.3862943611198906,7.159323008512906,1.124649262451105,0.9856115107913669,1,1,0.5116754638317501,0.21544401412315542
74,0.6931471805599453,5.796027355166652,0.0,1.0,0,0,-1.1313633914685557,0.64088188913803
11,0.6931471805599453,6.304521925890991,0.0,1.0,0,0,-0.6051979668693371,0.7856865962762384
16,2.5649493574615367,8.51884582506466,1.9581502039498153,0.8620689655172413,2,2,2.80659422625124,-0.5375127910864621
4,3.6888794541139363,8.966832110426772,0.31093893461604816,0.96,2,2,3.3637727460834284,1.151826468977867
13,1.6094379124341003,6.597363959103647,1.260893094578618,0.9857142857142858,1,1,0.8234176893021707,0.08245853203249368
14,1.791759469228055,7.44189500465348,0.14165051706302684,0.9891304347826086,2,2,0.9091070376248087,0.9528838435100536
37,1.6094379124341003,3.6259396543400624,3.0651417249261588,0.8125,1,1,0.09443650880029725,-2.5417540982609688
4,1.0986122886681098,5.2662073126298035,2.279745601024223,0.967741935483871,1,1,0.2286064274857048,-0.9238489508310885
72,2.0794415416798357,8.217673327978565,1.9875828454558813,0.8723404255319149,2,2,1.9997621618090526,-0.6338623817210797
51,0.6931471805599453,5.55156326167869,0.0,1.0,0,0,-1.1362915640892683,0.6063808918512817
5,1.791759469228055,7.599130891241214,0.9687705366915987,0.9908675799086758,2,2,1.3582381558530832,0.5065588617117366
2,1.3862943611198906,5.990714265717278,2.6422988235394294,0.9090909090909091,1,1,0.9694923101112068,-1.2848231005136392
33,0.6931471805599453,3.594568774642695,0.0,1.0,0,0,-1.948959772249807,0.22072276145855674
50,0.6931471805599453,5.052224993855419,0.0,1.0,0,0,-1.360371363561445,0.5056104618951341
3,1.3862943611198906,5.862607924982978,0.2876820724517809,0.9666666666666667,1,0,-0.05258551364324373,0.4019532686892414
47,0.6931471805599453,4.71142030583075,0.0,1.0,0,0,-1.5025217967086266,0.4383605334365379
42,2.1972245773362196,7.374240224916247,0.5320278314165936,0.9583333333333334,2,2,1.2585282045264836,0.5525811617064248
27,1.791759469228055,7.863120559481906,1.3627134185309837,0.9661016949152542,2,2,1.538249326514219,0.1779096891698055
42,0.6931471805599453,5.828357209237832,0.0,1.0,0,0,-0.9676082191267226,0.6685361656285514
2,4.8283137373023015,10.580737031643269,0.039353449011576634,0.992841620861562,2,2,4.984243751141348,1.902941985000054
303,0.6931471805599453,5.330203555410359,0.0,1.0,0,4,-2.4106380994151153,0.3953549996134738
81,2.302585092994046,6.804836224974295,1.8656293177945105,0.84,1,1,1.4563193486242634,-1.0109028925016403
218,1.6094379124341003,5.790418781315748,1.8607523407150064,0.8571428571428571,1,1,-0.24802585357207216,-1.2635048337341057
372,3.5553480614894135,8.473128444854137,0.0,1.0,2,2,1.1804701853333577,1.1990992518515242
12,1.0986122886681098,4.747884288187267,0.0,1.0,0,0,-0.972638983889152,0.4986936392593765
185,1.0986122886681098,5.743836174113374,1.3682758556172123,0.9285714285714286,1,1,-0.7618169089866993,-0.6121978413602917
373,0.6931471805599453,5.346964663369558,0.0,1.0,0,4,-2.728778922132353,0.3526314169435116
2,1.6094379124341003,6.5218427669149435,3.1849742731925192,0.75,1,1,1.6369329754612651,-2.336906525349984
109,1.9459101490553132,6.401187245468788,3.7376696182833684,0.16666666666666666,3,3,1.6400280171183366,-5.8631676567635695
6,2.3978952727983707,8.144028754257725,1.0767534948556106,0.9567567567567568,2,2,2.173026979545897,0.4139866397662667
305,0.6931471805599453,5.00535470965233,0.0,1.0,0,4,-2.5687523228064655,0.3280512704048294
369,0.6931471805599453,5.536546555280287,0.0,1.0,0,4,-2.6233179970482037,0.3937766381941262
3,2.1972245773362196,7.650549399431497,0.8841040453782537,0.9728506787330317,2,2,1.7083313072975574,0.5021422087342134
324,0.6931471805599453,5.804833718725929,0.0,1.0,0,4,-2.2909675112121115,0.4779270371483948
59,1.9459101490553132,8.02858557621668,1.1344905763330115,0.9657534246575342,2,2,1.505762325803898,0.33608970060801663
13,1.3862943611198906,6.394426524998027,1.2792823174235914,0.9801980198019802,1,1,0.5455389271370943,-0.01573329818045246
31,3.044522437723423,9.261729061813442,0.6359887667199967,0.962059620596206,2,2,2.948179824453279,0.9635753328323645
143,0.6931471805599453,5.801060414120672,0.0,1.0,0,0,-1.4502219872651971,0.5964349902062586
30,1.9459101490553132,6.4559844179974615,1.4673355711230165,0.961038961038961,1,1,1.0556567737502351,-0.18809834151009902
107,1.791759469228055,5.9895376919142675,2.0595073267790185,0.9210526315789473,1,1,0.5933609323864777,-0.9125609316258995
2,2.4849066497880004,7.358161884793771,0.3847956792552565,0.9747292418772563,2,2,1.6250029679141946,0.7725789053991944
205,0.6931471805599453,5.055608659738987,0.0,1.0,0,4,-2.080277009440316,0.4041567038990298
80,1.791759469228055,7.456327452933839,2.073471374693332,0.9047619047619048,1,1,1.3977581784907,-0.6924615850686751
185,1.9459101490553132,6.528630206205813,0.9295359586241757,0.9555555555555556,1,1,0.14983040849350696,0.016010129270281483
170,0.6931471805599453,5.474830419933934,0.0,1.0,0,4,-1.7253326895820538,0.5123763447898848
44,0.6931471805599453,5.941354762622532,0.0,1.0,0,0,-0.9251559753132835,0.690171142794158
174,0.6931471805599453,5.190286622334331,0.0,1.0,0,4,-1.874293284825288,0.45194173560930595
365,0.6931471805599453,6.131052561315036,0.0,1.0,0,4,-2.3323714788087946,0.5171731397120711
304,0.6931471805599453,4.9004483350615,0.0,1.0,0,4,-2.6121527526791235,0.30740086063275684
3,1.6094379124341003,6.511403517890506,0.9860240698888303,0.9791666666666666,1,1,0.7196145789510425,0.2004984571458571
4,1.6094379124341003,6.577096113675216,1.426426462546208,0.9741379310344828,1,1,0.9239631039453319,-0.07653492162325844
12,0.6931471805599453,5.253267697994312,0.0,1.0,0,0,-1.0914057466708897,0.5714888297302173
32,1.3862943611198906,6.803072311514464,1.0986122886681098,0.9814814814814815,1,1,0.5709523300178433,0.1694294074271608
129,0.6931471805599453,4.721618998631338,0.0,1.0,0,0,-1.879523325944442,0.38639624679644613
38,2.0794415416798357,6.435717582423407,1.7944014786908937,0.9047619047619048,1,1,1.2611112516031815,-0.6844029844444846
212,1.0986122886681098,5.3223756316411075,1.864080130807681,0.95,1,1,-0.8810670834319202,-0.8965820842425806
323,1.0986122886681098,6.402066439321299,0.3425978300478956,0.989247311827957,0,4,-1.5227984949965385,0.36772339709653856
162,0.6931471805599453,5.3223268190083886,0.0,1.0,0,4,-1.7579543498674182,0.48667044539276366
56,1.3862943611198906,5.501666290534067,1.5404450409471488,0.9629629629629629,1,1,0.043555682434267724,-0.4736050594892351
225,0.6931471805599453,4.7295977643631435,0.0,1.0,0,4,-2.322705481440391,0.32475538620713346
72,2.1972245773362196,7.021806917181424,0.9225212816247912,0.96875,2,2,1.115024284185156,0.2840594298267673
44,0.6931471805599453,4.59511985013459,0.0,1.0,0,0,-1.5418324649546609,0.41671362018586866
173,1.3862943611198906,6.189700462716007,1.024504316514388,0.9821428571428571,1,1,-0.3964025745676807,-0.00031746291890203716
85,1.0986122886681098,5.030830001381775,1.701375407759786,0.9629629629629629,1,1,-0.4903795148026154,-0.7055624913178283
159,0.6931471805599453,5.054971107916307,0.0,1.0,0,4,-1.8664596466105592,0.43434003438523394
190,1.0986122886681098,4.729156165769083,0.0,1.0,0,4,-1.8097281907535419,0.3775919484152224
29,0.6931471805599453,4.7129477781615225,0.0,1.0,0,0,-1.4180401571090937,0.45053234937360404
21,0.6931471805599453,5.260978880892669,0.0,1.0,0,0,-1.1297644183479598,0.5671244120825628
157,1.3862943611198906,6.429703348876805,2.0476928433652555,0.9375,1,1,0.2060275562108555,-0.790766546835034
247,0.6931471805599453,4.302712827954156,0.0,1.0,0,4,-2.620650929453497,0.2235458131340783
374,0.6931471805599453,5.498315108354934,0.0,1.0,0,4,-2.6641036270560914,0.38271590119406124
9,0.6931471805599453,5.9059883547555305,0.0,1.0,0,0,-0.778447107613121,0.7060513612765378
310,1.791759469228055,5.743035238577902,0.8888917576860407,0.9459459459459459,0,4,-0.9408087290435578,-0.26454101996176355
59,1.0986122886681098,6.022478600637151,1.8088539025873551,0.9827586206896551,1,1,0.12704958735117056,-0.4450346321050692
4,0.6931471805599453,5.821358081393286,0.0,1.0,0,0,-0.7939413539295184,0.6921554868103702
45,1.3862943611198906,5.835629115549854,1.4811156628895459,0.978494623655914,1,1,0.22257286225168285,-0.27988139011801
88,0.6931471805599453,7.173988970628047,0.0,1.0,0,0,-0.5653174272427932,0.911558336692677
4,2.8903717578961645,8.32956638664789,0.41692655162717096,0.978386167146974,2,2,2.4237058318919567,0.9988697336020483
64,1.6094379124341003,6.718433276143438,0.8766254754817236,0.9791666666666666,1,1,0.4861686770250215,0.26762759262137853
282,0.6931471805599453,5.339939041238856,0.0,0.0,3,3,-2.2370268104230484,-4.948123770723894
12,2.0794415416798357,7.916260494844103,2.596283513631972,0.8620689655172413,1,1,2.3884839300684986,-1.0737807332411569
373,0.6931471805599453,5.501584687857454,0.0,0.0,3,3,-2.586545255321139,-4.975255766873057
133,1.0986122886681098,5.98718038316893,1.5040773967762742,0.95,1,1,-0.35478255900886735,-0.49468574343527777
45,1.0986122886681098,5.363824168750156,2.3116349285139637,0.9545454545454546,1,1,0.0963567811104451,-1.0207889612495402
11,1.6094379124341003,6.738152494595957,4.31748811353631,0.25,3,3,2.1889849780414705,-5.6542652729135385
36,1.791759469228055,7.2412803197421685,1.8887517352153647,0.8888888888888888,1,1,1.4302935263970136,-0.682003150611737
134,1.0986122886681098,6.014594964496837,1.061472741718653,0.984375,1,1,-0.5287784866342895,-0.04146840217130305
29,1.3862943611198906,7.19486468749322,1.109785589266235,0.9775280898876404,1,1,0.7691985354119353,0.22313620573529844
52,1.0986122886681098,6.558552349882105,0.30010459245033805,0.95,0,0,-0.20415801450020332,0.3931079993876608
138,1.0986122886681098,4.989002993969142,0.10178269430994231,0.9642857142857143,0,0,-1.4048462794080643,0.21250825388165528
5,0.6931471805599453,5.968298269076143,0.0,1.0,0,0,-0.7312862872446798,0.7213441258968815
9,2.0794415416798357,8.366886447525236,2.2386812910145655,0.8809523809523809,2,2,2.4625373768958956,-0.6657025869246671
160,0.6931471805599453,4.606569206901798,0.0,1.0,0,4,-2.0765158771800514,0.34259823914007403
131,0.6931471805599453,4.94306997460049,0.0,0.0,3,3,-1.7159851791583243,-4.92923367281282
8,0.6931471805599453,4.363098624788363,0.0,1.0,0,0,-1.4805516904759815,0.39330678408575287
233,1.0986122886681098,5.014494504421976,0.8622235106038794,0.9473684210526315,0,4,-1.5258390428283861,-0.38930122983332155
37,0.6931471805599453,5.179984179586172,0.0,1.0,0,0,-1.241338900098372,0.540128554694063
8,2.5649493574615367,8.45978015692791,2.6164830075767194,0.5625,2,2,3.1050723475083752,-2.5425142488929438
72,1.3862943611198906,6.180430646620605,1.6431489697764121,0.9857142857142858,1,1,0.32002235121277184,-0.2856205301293946
40,1.3862943611198906,6.917250060543926,2.9191921964316565,0.8947368421052632,1,1,1.3303277039290347,-1.3637963600668153
5,2.5649493574615367,7.701995884102135,0.5590228439512551,0.9771784232365145,2,2,1.908149606798993,0.7555117722350725
219,1.3862943611198906,5.979138897417345,0.05715841383994861,1.0,0,4,-1.1004300672094618,0.599471455315085
249,0.6931471805599453,2.6210388241125804,0.0,0.0,3,3,-3.328886661811232,-5.478661395004432
66,0.6931471805599453,4.724551943008172,0.0,1.0,0,0,-1.5849430178366644,0.42850741316819885
117,0.6931471805599453,6.233351341239327,0.0,1.0,0,0,-1.1311819808218178,0.7013785681074438
171,0.6931471805599453,4.314550469548967,0.0,1.0,0,4,-2.261482421713783,0.2760324403776814
21,3.6888794541139363,7.066842326303178,0.8536397669124878,0.8866396761133604,2,2,2.6395726136749773,0.03771915802498084
142,0.6931471805599453,4.642754946315362,0.0,1.0,0,0,-1.9761581536345372,0.3618101071263337
32,1.0986122886681098,6.158460937799191,1.4588407818154998,0.9902912621359223,1,1,0.1725692887971691,-0.15041412204477608
38,2.70805020110221,7.862716572704092,0.6900843910293996,0.963302752293578,2,2,2.0059193615690045,0.6243894489355115
151,1.6094379124341003,6.389283833607257,1.0355541527009728,0.9666666666666667,1,1,-0.0042256372156578535,-0.018379191284877864
372,0.6931471805599453,4.82084592245478,0.0,1.0,0,4,-2.9651261854652646,0.24642113265143128
374,0.6931471805599453,5.628879314629517,0.0,1.0,0,4,-2.604295434851788,0.40923710047211437
166,1.0986122886681098,5.434594984840585,2.7677694358038325,0.9230769230769231,1,1,-0.24724855665237438,-1.5269530648855016
211,0.6931471805599453,6.177093129659433,0.0,1.0,0,4,-1.5944803817057769,0.6280073511658665
242,0.6931471805599453,4.920272854015864,0.0,1.0,0,4,-2.3144893897758076,0.3522841980373852
52,0.6931471805599453,5.823164231676282,0.0,1.0,0,0,-1.016532515832798,0.6608915816304162
25,1.3862943611198906,6.6090661842420575,0.7371103039810614,0.9887640449438202,1,1,0.3675814742278742,0.38935528212257203
15,2.6390573296152584,8.40956566358259,0.772929098037715,0.9593220338983051,2,2,2.337742763881127,0.6747812874678916
372,0.6931471805599453,5.869833492313257,0.0,1.0,0,4,-2.484611257307391,0.459499503624787
29,0.6931471805599453,5.6669109998802965,0.0,1.0,0,0,-0.9810535024328195,0.6443086486292325
365,0.6931471805599453,4.986342601527212,0.0,1.0,0,4,-2.8567344359058535,0.2846509054386254
36,1.6094379124341003,6.631619622697395,0.9313491957483565,0.9862068965517241,1,1,0.5984128465645564,0.2735241639714119
166,1.3862943611198906,6.529783735182895,2.0614230361771577,0.9285714285714286,1,1,0.21618507437093343,-0.8324112486861989
145,0.6931471805599453,5.034872518460301,0.0,1.0,0,0,-1.8105025736818965,0.439483100712162
22,0.6931471805599453,6.455119943897493,0.0,1.0,0,0,-0.5874128635149481,0.8090284950952413
56,0.6931471805599453,3.0819099697950434,0.0,0.0,3,3,-2.2194445262070617,-5.257863614591078
185,0.6931471805599453,5.2961650519798935,0.0,1.0,0,4,-1.8769931046539314,0.46619984991803703
12,2.0794415416798357,5.088645167731283,2.2744142160273495,0.9166666666666666,1,1,0.9588304536287688,-1.1634977425652606
237,1.3862943611198906,6.448636197538339,1.6916760106710724,0.9285714285714286,1,1,-0.30136593249969235,-0.6750706659007103
225,1.0986122886681098,4.547011271814559,0.0,1.0,0,4,-2.05607353706555,0.3175291722056073
122,1.6094379124341003,6.521342516779448,1.1314021114911006,0.9625,1,1,0.23040621535020686,-0.05196263303361341
282,0.6931471805599453,3.202746442938317,0.0,0.0,3,3,-3.2160212021015626,-5.382246662536264
74,2.1972245773362196,7.558240231163002,0.41967854535821986,0.9570552147239264,2,2,1.1484099388203077,0.6290533114272032
37,1.0986122886681098,5.948191634874515,1.520844256633341,0.9891304347826086,1,1,0.07819831801182561,-0.2396363487083606
12,1.0986122886681098,6.036031520433107,0.8321460553666014,0.9824561403508771,1,0,-0.043942197746043084,0.16982584639739473
362,0.6931471805599453,5.138559328162834,0.0,1.0,0,4,-2.7730441093977567,0.3175472541232057
4,1.0986122886681098,5.524336778607711,0.5474353693785516,0.9830508474576272,1,0,-0.3565727308597406,0.24421931703887936
23,0.6931471805599453,6.09960120571256,0.0,1.0,0,0,-0.7549216439557881,0.7361538376458602
70,1.791759469228055,5.841948942039205,2.4240649905317553,0.8333333333333334,1,1,0.8520385713675417,-1.6057866392843494
235,0.6931471805599453,5.5542765468038695,0.0,1.0,0,4,-1.9914863135375003,0.48568069552235105
257,0.6931471805599453,5.169346985251076,0.0,1.0,0,4,-2.270213055329349,0.3929934187898907
373,0.6931471805599453,4.642369626977198,0.0,1.0,0,4,-3.0515362578919625,0.20950868902534203
155,1.0986122886681098,5.237983327508337,0.0,1.0,0,0,-1.4137378811020647,0.5040129231827509
28,0.6931471805599453,5.12050562523191,0.0,1.0,0,0,-1.2266935644901098,0.53397758827393
4,0.6931471805599453,4.7960384487505126,0.0,1.0,0,0,-1.2636145929409865,0.4838847281015735
32,1.791759469228055,7.302873711036083,1.3074462947694219,0.9672131147540983,1,2,1.2358552658203685,0.09974497943397648
81,1.3862943611198906,6.261491684321042,4.749270529961848,0.0,3,3,1.6449609116610429,-7.411099274106031
108,1.0986122886681098,4.534640419797564,1.4748477584613358,0.9629629629629629,1,1,-0.9165670951921204,-0.6863500690952006
52,0.6931471805599453,3.6750340472918834,0.0,1.0,0,0,-2.000537141705046,0.22454696375369998
36,0.6931471805599453,6.5059484711262,0.0,1.0,0,0,-0.6292933217482263,0.8101275285499181
153,1.0986122886681098,5.968144741786365,0.0,1.0,0,0,-1.0699601233276075,0.6536468384839913
99,0.6931471805599453,4.7562590403509475,0.0,1.0,0,0,-1.7240190192663618,0.41320183691250145
4,1.0986122886681098,5.4452276118626575,1.749199854809259,0.875,1,1,0.10213489848756027,-1.0679640365297507
334,0.6931471805599453,4.310799125385514,0.0,1.0,0,4,-3.021892855977272,0.16785756724784628
65,0.6931471805599453,4.5948167739086,0.0,1.0,0,0,-1.6397168965016893,0.4028135889275748
22,1.0986122886681098,6.049450396306635,0.0,1.0,0,0,-0.42296967832753835,0.7564879462760201
36,1.3862943611198906,6.594960505715281,0.1262937253242921,0.9807692307692307,0,0,0.06284811837783033,0.7008409801772781
